TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Density","X-Momentum","Y-Momentum","Energy","Nu_Tilde","Pressure","Temperature","Mach","C<sub>p</sub>","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>","<greek>m</greek><sub>t</sub>"
ZONE NODES= 13289, ELEMENTS= 13056, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
5.058283e-02	2.220446e-16	1.326754e+00	0.000000e+00	0.000000e+00	2.876719e+05	1.000000e-10	1.150688e+05	3.021325e+02	0.000000e+00	1.916285e-01	1.855989e-05	4.178248e-03	0.000000e+00	-9.632096e+00	4.552521e-01	1.354128e-28	
5.507691e-02	2.220446e-16	1.326743e+00	0.000000e+00	0.000000e+00	2.876710e+05	1.000000e-10	1.150684e+05	3.021341e+02	0.000000e+00	1.915125e-01	1.855997e-05	4.133288e-03	0.000000e+00	-9.425888e+00	4.527925e-01	1.354067e-28	
5.962155e-02	2.220446e-16	1.326732e+00	0.000000e+00	0.000000e+00	2.876701e+05	1.000000e-10	1.150680e+05	3.021355e+02	0.000000e+00	1.914025e-01	1.856003e-05	4.090927e-03	0.000000e+00	-9.233638e+00	4.504628e-01	1.354010e-28	
6.421860e-02	2.220446e-16	1.326723e+00	0.000000e+00	0.000000e+00	2.876693e+05	1.000000e-10	1.150677e+05	3.021368e+02	0.000000e+00	1.912981e-01	1.856010e-05	4.050896e-03	0.000000e+00	-9.053788e+00	4.482503e-01	1.353957e-28	
6.886998e-02	2.220446e-16	1.326714e+00	0.000000e+00	0.000000e+00	2.876685e+05	1.000000e-10	1.150674e+05	3.021381e+02	0.000000e+00	1.911989e-01	1.856016e-05	4.012965e-03	0.000000e+00	-8.885003e+00	4.461438e-01	1.353907e-28	
7.357766e-02	2.220446e-16	1.326705e+00	0.000000e+00	0.000000e+00	2.876677e+05	1.000000e-10	1.150671e+05	3.021392e+02	0.000000e+00	1.911045e-01	1.856021e-05	3.976930e-03	0.000000e+00	-8.726130e+00	4.441334e-01	1.353860e-28	
7.834372e-02	2.220446e-16	1.326697e+00	0.000000e+00	0.000000e+00	2.876670e+05	1.000000e-10	1.150668e+05	3.021403e+02	0.000000e+00	1.910145e-01	1.856026e-05	3.942616e-03	0.000000e+00	-8.576174e+00	4.422107e-01	1.353816e-28	
8.317028e-02	2.220446e-16	1.326689e+00	0.000000e+00	0.000000e+00	2.876663e+05	1.000000e-10	1.150665e+05	3.021413e+02	0.000000e+00	1.909284e-01	1.856031e-05	3.909867e-03	0.000000e+00	-8.434272e+00	4.403679e-01	1.353775e-28	
8.805957e-02	2.220446e-16	1.326682e+00	0.000000e+00	0.000000e+00	2.876656e+05	1.000000e-10	1.150663e+05	3.021422e+02	0.000000e+00	1.908460e-01	1.856035e-05	3.878546e-03	0.000000e+00	-8.299668e+00	4.385983e-01	1.353736e-28	
9.301388e-02	2.220446e-16	1.326675e+00	0.000000e+00	0.000000e+00	2.876650e+05	1.000000e-10	1.150660e+05	3.021431e+02	0.000000e+00	1.907670e-01	1.856039e-05	3.848533e-03	0.000000e+00	-8.171699e+00	4.368959e-01	1.353699e-28	
9.803561e-02	2.220446e-16	1.326669e+00	0.000000e+00	0.000000e+00	2.876644e+05	1.000000e-10	1.150658e+05	3.021439e+02	0.000000e+00	1.906911e-01	1.856043e-05	3.819720e-03	0.000000e+00	-8.049781e+00	4.352554e-01	1.353665e-28	
1.031273e-01	2.220446e-16	1.326663e+00	0.000000e+00	0.000000e+00	2.876638e+05	1.000000e-10	1.150655e+05	3.021447e+02	0.000000e+00	1.906179e-01	1.856047e-05	3.792009e-03	0.000000e+00	-7.933395e+00	4.336719e-01	1.353631e-28	
1.082914e-01	2.220446e-16	1.326657e+00	0.000000e+00	0.000000e+00	2.876633e+05	1.000000e-10	1.150653e+05	3.021455e+02	0.000000e+00	1.905474e-01	1.856050e-05	3.765316e-03	0.000000e+00	-7.822083e+00	4.321410e-01	1.353600e-28	
1.135307e-01	2.220446e-16	1.326651e+00	0.000000e+00	0.000000e+00	2.876627e+05	1.000000e-10	1.150651e+05	3.021462e+02	0.000000e+00	1.904793e-01	1.856054e-05	3.739562e-03	0.000000e+00	-7.715435e+00	4.306589e-01	1.353570e-28	
1.188480e-01	2.220446e-16	1.326646e+00	0.000000e+00	0.000000e+00	2.876622e+05	1.000000e-10	1.150649e+05	3.021468e+02	0.000000e+00	1.904133e-01	1.856057e-05	3.714678e-03	0.000000e+00	-7.613082e+00	4.292221e-01	1.353541e-28	
1.242462e-01	2.220446e-16	1.326641e+00	0.000000e+00	0.000000e+00	2.876617e+05	1.000000e-10	1.150647e+05	3.021475e+02	0.000000e+00	1.903494e-01	1.856060e-05	3.690600e-03	0.000000e+00	-7.514696e+00	4.278272e-01	1.353513e-28	
1.297284e-01	2.220446e-16	1.326636e+00	0.000000e+00	0.000000e+00	2.876612e+05	1.000000e-10	1.150645e+05	3.021481e+02	0.000000e+00	1.902874e-01	1.856063e-05	3.667270e-03	0.000000e+00	-7.419979e+00	4.264714e-01	1.353487e-28	
1.352978e-01	2.220446e-16	1.326631e+00	0.000000e+00	0.000000e+00	2.876607e+05	1.000000e-10	1.150643e+05	3.021486e+02	0.000000e+00	1.902271e-01	1.856065e-05	3.644636e-03	0.000000e+00	-7.328663e+00	4.251519e-01	1.353462e-28	
1.409576e-01	2.220446e-16	1.326627e+00	0.000000e+00	0.000000e+00	2.876602e+05	1.000000e-10	1.150641e+05	3.021492e+02	0.000000e+00	1.901685e-01	1.856068e-05	3.622651e-03	0.000000e+00	-7.240506e+00	4.238663e-01	1.353437e-28	
1.467113e-01	2.220446e-16	1.326622e+00	0.000000e+00	0.000000e+00	2.876598e+05	1.000000e-10	1.150639e+05	3.021497e+02	0.000000e+00	1.901114e-01	1.856071e-05	3.601271e-03	0.000000e+00	-7.155285e+00	4.226124e-01	1.353413e-28	
1.525626e-01	2.220446e-16	1.326618e+00	0.000000e+00	0.000000e+00	2.876593e+05	1.000000e-10	1.150637e+05	3.021502e+02	0.000000e+00	1.900556e-01	1.856073e-05	3.580455e-03	0.000000e+00	-7.072799e+00	4.213880e-01	1.353391e-28	
1.585153e-01	2.220446e-16	1.326614e+00	0.000000e+00	0.000000e+00	2.876589e+05	1.000000e-10	1.150636e+05	3.021507e+02	0.000000e+00	1.900011e-01	1.856075e-05	3.560167e-03	0.000000e+00	-6.992863e+00	4.201913e-01	1.353368e-28	
1.645732e-01	2.220446e-16	1.326610e+00	0.000000e+00	0.000000e+00	2.876585e+05	1.000000e-10	1.150634e+05	3.021512e+02	0.000000e+00	1.899479e-01	1.856077e-05	3.540372e-03	0.000000e+00	-6.915310e+00	4.190204e-01	1.353347e-28	
1.707407e-01	2.220446e-16	1.326606e+00	0.000000e+00	0.000000e+00	2.876580e+05	1.000000e-10	1.150632e+05	3.021517e+02	0.000000e+00	1.898958e-01	1.856080e-05	3.521039e-03	0.000000e+00	-6.839983e+00	4.178736e-01	1.353326e-28	
1.770220e-01	2.220446e-16	1.326602e+00	0.000000e+00	0.000000e+00	2.876576e+05	1.000000e-10	1.150631e+05	3.021521e+02	0.000000e+00	1.898447e-01	1.856082e-05	3.502138e-03	0.000000e+00	-6.766740e+00	4.167495e-01	1.353306e-28	
1.834217e-01	2.220446e-16	1.326598e+00	0.000000e+00	0.000000e+00	2.876572e+05	1.000000e-10	1.150629e+05	3.021525e+02	0.000000e+00	1.897946e-01	1.856084e-05	3.483643e-03	0.000000e+00	-6.695449e+00	4.156465e-01	1.353287e-28	
1.899446e-01	2.220446e-16	1.326595e+00	0.000000e+00	0.000000e+00	2.876568e+05	1.000000e-10	1.150627e+05	3.021529e+02	0.000000e+00	1.897455e-01	1.856086e-05	3.465528e-03	0.000000e+00	-6.625989e+00	4.145634e-01	1.353268e-28	
1.965957e-01	2.220446e-16	1.326591e+00	0.000000e+00	0.000000e+00	2.876564e+05	1.000000e-10	1.150626e+05	3.021533e+02	0.000000e+00	1.896971e-01	1.856088e-05	3.447768e-03	0.000000e+00	-6.558248e+00	4.134988e-01	1.353249e-28	
2.033804e-01	2.220446e-16	1.326588e+00	0.000000e+00	0.000000e+00	2.876561e+05	1.000000e-10	1.150624e+05	3.021537e+02	0.000000e+00	1.896496e-01	1.856089e-05	3.430344e-03	0.000000e+00	-6.492119e+00	4.124517e-01	1.353231e-28	
2.103042e-01	2.220446e-16	1.326584e+00	0.000000e+00	0.000000e+00	2.876557e+05	1.000000e-10	1.150623e+05	3.021541e+02	0.000000e+00	1.896029e-01	1.856091e-05	3.413232e-03	0.000000e+00	-6.427506e+00	4.114208e-01	1.353213e-28	
2.173729e-01	2.220446e-16	1.326581e+00	0.000000e+00	0.000000e+00	2.876553e+05	1.000000e-10	1.150621e+05	3.021545e+02	0.000000e+00	1.895568e-01	1.856093e-05	3.396415e-03	0.000000e+00	-6.364320e+00	4.104051e-01	1.353196e-28	
2.245927e-01	2.220446e-16	1.326578e+00	0.000000e+00	0.000000e+00	2.876550e+05	1.000000e-10	1.150620e+05	3.021548e+02	0.000000e+00	1.895114e-01	1.856095e-05	3.379874e-03	0.000000e+00	-6.302474e+00	4.094036e-01	1.353179e-28	
2.319702e-01	2.220446e-16	1.326574e+00	0.000000e+00	0.000000e+00	2.876546e+05	1.000000e-10	1.150618e+05	3.021552e+02	0.000000e+00	1.894666e-01	1.856096e-05	3.363591e-03	0.000000e+00	-6.241890e+00	4.084154e-01	1.353163e-28	
2.395121e-01	2.220446e-16	1.326571e+00	0.000000e+00	0.000000e+00	2.876542e+05	1.000000e-10	1.150617e+05	3.021555e+02	0.000000e+00	1.894224e-01	1.856098e-05	3.347550e-03	0.000000e+00	-6.182494e+00	4.074396e-01	1.353146e-28	
2.472258e-01	2.220446e-16	1.326568e+00	0.000000e+00	0.000000e+00	2.876539e+05	1.000000e-10	1.150616e+05	3.021558e+02	0.000000e+00	1.893787e-01	1.856099e-05	3.331737e-03	0.000000e+00	-6.124216e+00	4.064753e-01	1.353130e-28	
2.551188e-01	2.220446e-16	1.326565e+00	0.000000e+00	0.000000e+00	2.876535e+05	1.000000e-10	1.150614e+05	3.021562e+02	0.000000e+00	1.893355e-01	1.856101e-05	3.316136e-03	0.000000e+00	-6.066992e+00	4.055217e-01	1.353115e-28	
2.631993e-01	2.220446e-16	1.326562e+00	0.000000e+00	0.000000e+00	2.876532e+05	1.000000e-10	1.150613e+05	3.021565e+02	0.000000e+00	1.892927e-01	1.856102e-05	3.300733e-03	0.000000e+00	-6.010758e+00	4.045780e-01	1.353100e-28	
2.714757e-01	2.220446e-16	1.326559e+00	0.000000e+00	0.000000e+00	2.876529e+05	1.000000e-10	1.150611e+05	3.021568e+02	0.000000e+00	1.892505e-01	1.856104e-05	3.285515e-03	0.000000e+00	-5.955456e+00	4.036435e-01	1.353084e-28	
2.799573e-01	2.220446e-16	1.326556e+00	0.000000e+00	0.000000e+00	2.876525e+05	1.000000e-10	1.150610e+05	3.021571e+02	0.000000e+00	1.892086e-01	1.856105e-05	3.270470e-03	0.000000e+00	-5.901033e+00	4.027175e-01	1.353070e-28	
2.886535e-01	2.220446e-16	1.326554e+00	0.000000e+00	0.000000e+00	2.876522e+05	1.000000e-10	1.150609e+05	3.021574e+02	0.000000e+00	1.891671e-01	1.856107e-05	3.255585e-03	0.000000e+00	-5.847436e+00	4.017993e-01	1.353055e-28	
2.975746e-01	2.220446e-16	1.326551e+00	0.000000e+00	0.000000e+00	2.876519e+05	1.000000e-10	1.150607e+05	3.021577e+02	0.000000e+00	1.891259e-01	1.856108e-05	3.240848e-03	0.000000e+00	-5.794615e+00	4.008882e-01	1.353041e-28	
3.067315e-01	2.220446e-16	1.326548e+00	0.000000e+00	0.000000e+00	2.876515e+05	1.000000e-10	1.150606e+05	3.021580e+02	0.000000e+00	1.890851e-01	1.856109e-05	3.226249e-03	0.000000e+00	-5.742522e+00	3.999835e-01	1.353026e-28	
3.161355e-01	2.220446e-16	1.326545e+00	0.000000e+00	0.000000e+00	2.876512e+05	1.000000e-10	1.150605e+05	3.021582e+02	0.000000e+00	1.890446e-01	1.856111e-05	3.211776e-03	0.000000e+00	-5.691113e+00	3.990846e-01	1.353012e-28	
3.257991e-01	2.220446e-16	1.326543e+00	0.000000e+00	0.000000e+00	2.876509e+05	1.000000e-10	1.150604e+05	3.021585e+02	0.000000e+00	1.890044e-01	1.856112e-05	3.197420e-03	0.000000e+00	-5.640345e+00	3.981910e-01	1.352998e-28	
3.357352e-01	2.220446e-16	1.326540e+00	0.000000e+00	0.000000e+00	2.876506e+05	1.000000e-10	1.150602e+05	3.021588e+02	0.000000e+00	1.889645e-01	1.856113e-05	3.183169e-03	0.000000e+00	-5.590176e+00	3.973020e-01	1.352985e-28	
3.459577e-01	2.220446e-16	1.326537e+00	0.000000e+00	0.000000e+00	2.876503e+05	1.000000e-10	1.150601e+05	3.021591e+02	0.000000e+00	1.889247e-01	1.856115e-05	3.169014e-03	0.000000e+00	-5.540568e+00	3.964170e-01	1.352971e-28	
3.564816e-01	2.220446e-16	1.326535e+00	0.000000e+00	0.000000e+00	2.876499e+05	1.000000e-10	1.150600e+05	3.021593e+02	0.000000e+00	1.888853e-01	1.856116e-05	3.154946e-03	0.000000e+00	-5.491481e+00	3.955355e-01	1.352958e-28	
3.673226e-01	2.220446e-16	1.326532e+00	0.000000e+00	0.000000e+00	2.876496e+05	1.000000e-10	1.150598e+05	3.021596e+02	0.000000e+00	1.888460e-01	1.856117e-05	3.140955e-03	0.000000e+00	-5.442879e+00	3.946568e-01	1.352945e-28	
3.784979e-01	2.220446e-16	1.326530e+00	0.000000e+00	0.000000e+00	2.876493e+05	1.000000e-10	1.150597e+05	3.021598e+02	0.000000e+00	1.888070e-01	1.856118e-05	3.127031e-03	0.000000e+00	-5.394728e+00	3.937805e-01	1.352931e-28	
3.900256e-01	2.220446e-16	1.326527e+00	0.000000e+00	0.000000e+00	2.876490e+05	1.000000e-10	1.150596e+05	3.021601e+02	0.000000e+00	1.887681e-01	1.856119e-05	3.113166e-03	0.000000e+00	-5.346991e+00	3.929059e-01	1.352918e-28	
4.019253e-01	2.220446e-16	1.326524e+00	0.000000e+00	0.000000e+00	2.876487e+05	1.000000e-10	1.150595e+05	3.021603e+02	0.000000e+00	1.887294e-01	1.856121e-05	3.099351e-03	0.000000e+00	-5.299636e+00	3.920325e-01	1.352906e-28	
4.142179e-01	2.220446e-16	1.326522e+00	0.000000e+00	0.000000e+00	2.876484e+05	1.000000e-10	1.150594e+05	3.021606e+02	0.000000e+00	1.886909e-01	1.856122e-05	3.085576e-03	0.000000e+00	-5.252631e+00	3.911597e-01	1.352893e-28	
4.269261e-01	2.220446e-16	1.326519e+00	0.000000e+00	0.000000e+00	2.876481e+05	1.000000e-10	1.150592e+05	3.021608e+02	0.000000e+00	1.886525e-01	1.856123e-05	3.071834e-03	0.000000e+00	-5.205943e+00	3.902870e-01	1.352880e-28	
4.400740e-01	2.220446e-16	1.326517e+00	0.000000e+00	0.000000e+00	2.876478e+05	1.000000e-10	1.150591e+05	3.021611e+02	0.000000e+00	1.886142e-01	1.856124e-05	3.058114e-03	0.000000e+00	-5.159541e+00	3.894139e-01	1.352867e-28	
4.536880e-01	2.220446e-16	1.326515e+00	0.000000e+00	0.000000e+00	2.876475e+05	1.000000e-10	1.150590e+05	3.021613e+02	0.000000e+00	1.885761e-01	1.856125e-05	3.044408e-03	0.000000e+00	-5.113394e+00	3.885397e-01	1.352855e-28	
4.677963e-01	2.220446e-16	1.326512e+00	0.000000e+00	0.000000e+00	2.876472e+05	1.000000e-10	1.150589e+05	3.021616e+02	0.000000e+00	1.885381e-01	1.856126e-05	3.030708e-03	0.000000e+00	-5.067472e+00	3.876638e-01	1.352842e-28	
4.824296e-01	2.220446e-16	1.326510e+00	0.000000e+00	0.000000e+00	2.876469e+05	1.000000e-10	1.150587e+05	3.021618e+02	0.000000e+00	1.885002e-01	1.856127e-05	3.017004e-03	0.000000e+00	-5.021746e+00	3.867858e-01	1.352830e-28	
4.976210e-01	2.220446e-16	1.326507e+00	0.000000e+00	0.000000e+00	2.876466e+05	1.000000e-10	1.150586e+05	3.021620e+02	0.000000e+00	1.884624e-01	1.856129e-05	3.003287e-03	0.000000e+00	-4.976185e+00	3.859050e-01	1.352818e-28	
5.134066e-01	2.220446e-16	1.326505e+00	0.000000e+00	0.000000e+00	2.876462e+05	1.000000e-10	1.150585e+05	3.021623e+02	0.000000e+00	1.884248e-01	1.856130e-05	2.989549e-03	0.000000e+00	-4.930760e+00	3.850207e-01	1.352805e-28	
5.298255e-01	2.220446e-16	1.326502e+00	0.000000e+00	0.000000e+00	2.876459e+05	1.000000e-10	1.150584e+05	3.021625e+02	0.000000e+00	1.883872e-01	1.856131e-05	2.975779e-03	0.000000e+00	-4.885440e+00	3.841324e-01	1.352793e-28	
5.469203e-01	2.220446e-16	1.326500e+00	0.000000e+00	0.000000e+00	2.876456e+05	1.000000e-10	1.150583e+05	3.021627e+02	0.000000e+00	1.883498e-01	1.856132e-05	2.961969e-03	0.000000e+00	-4.840198e+00	3.832395e-01	1.352781e-28	
5.647377e-01	2.220446e-16	1.326498e+00	0.000000e+00	0.000000e+00	2.876454e+05	1.000000e-10	1.150581e+05	3.021630e+02	0.000000e+00	1.883125e-01	1.856133e-05	2.948108e-03	0.000000e+00	-4.795002e+00	3.823412e-01	1.352769e-28	
